0.839,0.743,2,-7.341,1,0.228,0.168,5.15e-05,0.261,97.953,4,0
0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.628,133.002,4,0
0.813,0.875,1,-2.92,0,0.0918,0.0237,0,0.756,99.004,4,0
0.542,0.928,0,-4.402,1,0.0902,0.00171,0.134,0.186,128.021,4,0
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.491,99.437,4,0
0.95,0.533,5,-7.022,1,0.148,0.247,0,0.675,119.869,4,0
0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.24,98.992,4,0
0.9,0.831,1,-5.392,1,0.198,0.207,2.53e-06,0.661,139.987,4,0
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.711,128.009,4,0
0.74,0.47,1,-11.173,1,0.15,0.0163,4.75e-06,0.294,80.016,4,0
0.604,0.862,11,-4.682,1,0.12,0.007,0,0.364,79.997,4,0
0.657,0.882,0,-3.565,0,0.0456,0.247,0.00202,0.179,127.994,4,0
0.753,0.782,7,-5.826,1,0.118,0.0106,3.58e-06,0.15,100.006,4,0
0.815,0.548,7,-8.535,1,0.225,0.0708,0,0.334,97.984,4,0
0.725,0.879,5,-8.864,0,0.0318,0.000348,0.184,0.241,132.98,4,0
0.69,0.881,5,-4.297,0,0.284,0.128,0,0.503,169.973,4,0
0.477,0.776,1,-5.056,1,0.0349,0.0155,0.00314,0.429,131.004,4,0
0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.422,122.006,4,0
0.701,0.667,7,-6.177,1,0.0361,0.0117,6.32e-06,0.681,119.971,4,0
0.925,0.741,9,-5.827,0,0.314,0.0659,0,0.653,93.035,4,0
0.473,0.91,0,-4.158,1,0.0907,0.0139,0.079,0.434,110.036,4,0
0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,143.01,4,0
0.656,0.446,1,-5.897,1,0.265,0.00695,0.000419,0.203,74.543,4,0
0.702,0.786,8,-3.943,0,0.086,0.261,0,0.904,180.02,4,0
0.63,0.902,2,-3.205,1,0.0664,0.00635,0.0124,0.452,159.98,4,0
0.617,0.672,6,-6.274,1,0.0603,0.593,1.31e-05,0.361,79.979,4,0
0.562,0.929,4,-2.899,0,0.0336,0.00107,0.488,0.279,127.937,4,0
0.622,0.808,5,-4.701,1,0.0418,0.00543,5.63e-05,0.599,122.121,4,0
0.527,0.878,9,-7.902,1,0.388,0.166,0.000164,0.503,119.925,5,0
0.56,0.892,4,-3.365,0,0.0644,0.000624,0.000164,0.67,90.615,4,0
0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.534,123.07,4,0
0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.856,111.647,4,0
0.762,0.803,0,-9.794,1,0.18,0.151,2.9e-05,0.371,91.997,4,0
0.507,0.966,1,-2.635,1,0.046,0.00159,0,0.502,136.035,4,0
0.613,0.874,0,-3.712,0,0.0335,0.00211,0,0.651,102.975,4,0
0.633,0.592,0,-7.245,0,0.112,0.197,0,0.679,90.066,4,0
0.764,0.948,1,-4.355,0,0.0402,0.00929,0.0773,0.911,129.967,4,0
0.948,0.396,5,-8.08,0,0.173,0.00335,0,0.593,104.006,4,0
0.681,0.407,9,-9.795,1,0.504,0.0305,0,0.155,193.122,4,0
0.781,0.918,7,-4.358,1,0.125,0.0317,1.4e-06,0.767,104.015,4,0
0.713,0.923,2,-5.237,1,0.0787,0.00338,0,0.395,115.955,4,0
0.628,0.88,1,-5.008,0,0.042,0.00106,0.0134,0.707,105.073,4,0
0.694,0.748,10,-2.93,0,0.167,0.0222,0,0.521,92.918,4,0
0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.595,128.078,4,0
0.529,0.976,8,-1.571,0,0.134,0.00179,0,0.588,147.821,4,0
0.654,0.751,8,-7.508,0,0.105,0.246,0.0179,0.568,92.781,4,0
0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.594,80.001,4,0
0.567,0.723,9,-5.33,0,0.29,0.0121,0,0.272,128.463,4,0
0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.284,130.009,4,0
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.357,91.376,4,0
0.854,0.738,6,-5.388,0,0.231,0.203,0,0.804,129.989,4,0
0.819,0.582,9,-7.519,0,0.178,0.267,2.4e-05,0.381,84.02,4,0
0.813,0.735,0,-3.111,1,0.0345,2.86e-05,0.861,0.469,124.003,4,0
0.494,0.893,9,-3.888,1,0.261,0.0394,0,0.262,139.668,4,0
0.976,0.719,6,-7.653,0,0.212,0.0427,9.09e-05,0.902,125.053,4,0
0.535,0.836,2,-5.593,1,0.0746,0.00121,0,0.443,85.005,4,0
0.726,0.756,0,-7.156,1,0.19,0.0254,0,0.677,83.979,4,0
0.606,0.879,5,-11.421,0,0.0391,0.114,1.79e-05,0.785,97.955,4,0
0.529,0.906,7,-6.116,1,0.0517,0.105,3.78e-05,0.965,131.847,4,0
0.677,0.521,1,-7.426,1,0.379,0.0677,0,0.366,85.694,4,0
0.544,0.92,5,-1.474,0,0.277,0.244,0,0.519,105.307,5,0
0.32,0.931,9,-5.436,0,0.429,0.0323,0,0.414,160.05,4,0
0.747,0.929,6,-3.924,1,0.237,0.084,0,0.532,100.942,4,0
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0499,95.045,4,0
0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.681,82.014,4,0
0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.561,150.014,4,0
0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.575,127.907,4,0
0.729,0.687,8,-8.06,0,0.25,0.0108,0,0.683,160.085,4,0
0.764,0.711,4,-3.818,0,0.288,0.175,0,0.774,90.076,4,0
0.559,0.855,5,-5.077,1,0.186,0.0488,0.000681,0.605,156.311,4,0
0.702,0.803,0,-11.172,0,0.0607,0.21,0.0724,0.906,123.143,4,0
0.613,0.82,11,-5.287,1,0.04,2.25e-05,8.51e-06,0.816,124.96,4,0
0.239,0.905,8,-6.797,1,0.1,0.0444,0.00618,0.0393,127.853,4,0
0.398,0.962,4,-2.177,0,0.415,0.0832,0,0.5,180.271,4,0
0.672,0.837,1,-5.947,1,0.315,0.106,0,0.703,167.289,4,0
0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.667,137.148,4,0
0.708,0.691,2,-5.179,1,0.0442,0.342,0,0.535,79.99,4,0
0.779,0.714,1,-6.738,0,0.105,0.491,0.000516,0.507,119.993,4,0
0.845,0.51,11,-13.064,0,0.224,0.29,2.39e-06,0.74,95.265,4,0
0.391,0.963,10,-4.378,0,0.0773,5.86e-05,0.0689,0.364,167.065,4,0
0.886,0.629,1,-4.404,0,0.306,0.051,7.66e-06,0.487,158.002,4,0
0.654,0.873,0,-3.353,1,0.0318,0.191,0.00294,0.474,124.001,4,0
0.793,0.828,4,-2.866,1,0.0379,0.0719,0.0279,0.0631,127.949,4,0
0.508,0.971,8,-3.027,1,0.0788,0.00145,0,0.325,130.023,4,0
0.583,0.954,4,-2.519,1,0.082,0.000375,3.85e-05,0.544,120.937,4,0
0.538,0.92,11,-3.18,0,0.0548,0.0234,0,0.449,100.094,4,0
0.718,0.825,5,-6.332,0,0.122,0.00339,3.59e-06,0.587,121.972,4,0
0.578,0.933,5,-5.154,1,0.0395,0.00919,0.927,0.0694,129.991,4,0
0.72,0.929,0,-3.879,0,0.0447,0.042,0.00681,0.623,127.985,4,0
0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.696,125.148,4,0
0.321,0.895,2,-6.087,1,0.12,0.0314,0,0.385,127.082,4,0
0.658,0.756,1,-8.366,1,0.374,0.0393,0,0.534,169.975,4,0
0.723,0.817,1,-5.36,0,0.103,0.0239,0.000147,0.406,128.078,4,0
0.942,0.531,6,-7.462,0,0.108,0.0527,0,0.193,120.993,4,0
0.733,0.63,11,-4.296,1,0.395,0.13,0,0.832,149.989,4,0
0.715,0.788,6,-4.271,1,0.066,0.0874,0,0.372,110.041,4,0
0.621,0.489,1,-15.738,0,0.0509,0.153,0,0.257,109.982,4,0
0.688,0.925,2,-4.656,1,0.0489,0.00425,0.189,0.239,128.012,4,0
0.501,0.887,1,-3.941,0,0.0424,0.0303,2.64e-05,0.336,123.052,4,0
0.724,0.806,1,-3.601,1,0.192,0.271,0.817,0.785,159.015,4,0
0.675,0.992,7,-0.533,0,0.0605,0.0022,0.221,0.483,128.034,4,0
0.732,0.898,1,-2.525,1,0.0757,0.36,0,0.386,139.962,4,0
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.422,159.803,4,0
0.518,0.987,2,-3.995,1,0.0584,0.000264,0.0404,0.456,92.95,4,0
0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.751,107.985,4,0
0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.624,168.154,4,0
0.187,0.968,11,-3.906,1,0.28,0.00154,0.424,0.209,84.762,4,0
0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.75,160.001,4,0
0.582,0.826,11,-4.599,0,0.0612,0.0614,2.7e-06,0.201,117.948,4,0
0.743,0.731,2,-3.417,1,0.379,0.178,0,0.243,177.924,4,0
0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.376,75.016,4,0
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.203,161.989,4,0
0.695,0.881,1,-2.082,1,0.104,0.0234,0,0.947,142.018,4,0
0.525,0.766,0,-5.069,1,0.0452,0.000313,0.665,0.0746,127.967,4,0
0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.759,112.968,4,0
0.502,0.894,9,-5.852,1,0.0628,4.12e-06,0.751,0.405,95.547,4,0
0.487,0.85,1,-5.427,1,0.25,0.047,0,0.523,152.102,4,0
0.566,0.947,1,-4.611,1,0.206,5.46e-05,0.314,0.173,149.857,4,0
0.439,0.447,10,-8.318,0,0.0436,0.111,0,0.11,121.48,4,0
0.703,0.757,1,-3.612,1,0.05,0.617,0,0.696,82.008,4,0
0.755,0.599,4,-6.84,0,0.18,0.804,0,0.355,95.017,1,0
0.757,0.69,1,-5.327,0,0.282,0.0716,0,0.914,132.064,4,0
0.806,0.77,1,-6.464,0,0.19,0.0252,0,0.406,152.094,4,0
0.627,0.706,10,-3.201,0,0.0597,0.00227,0,0.536,99.93,4,0
0.647,0.875,7,-4.713,0,0.0443,0.000287,0.835,0.53,127.985,4,0
0.518,0.896,2,-4.977,1,0.0512,0.000728,0.0482,0.546,89.022,4,0
0.933,0.532,11,-8.203,0,0.0773,0.0151,3.08e-06,0.821,140.007,4,0
0.484,0.95,11,-5.932,1,0.103,0.0023,0.000911,0.502,75.072,4,0
0.388,0.837,6,-3.022,1,0.107,0.0229,1.53e-06,0.378,143.271,4,0
0.787,0.543,10,-6.7,0,0.037,0.0233,0,0.332,99.026,4,0
0.776,0.602,1,-7.093,1,0.0586,0.0225,0,0.251,121.028,4,0
0.74,0.828,10,-4.408,0,0.26,0.281,0,0.567,79.906,4,0
0.667,0.906,1,-1.641,1,0.325,0.0706,0,0.383,145.048,4,0
0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.195,137.972,4,0
0.379,0.644,10,-7.933,0,0.112,0.296,0,0.144,89.349,5,0
0.552,0.978,6,-4.398,0,0.0519,0.00129,0.102,0.308,125.993,4,0
0.622,0.934,6,-4.132,1,0.0521,0.00179,0.00464,0.677,150.027,4,0
0.578,0.968,6,-2.078,0,0.0519,1.48e-05,0.341,0.267,150.021,4,0
0.46,0.697,6,-5.954,0,0.325,0.0186,0,0.701,153.426,4,0
0.719,0.79,11,-8.765,0,0.038,0.00124,0.0443,0.425,118.017,4,0
0.608,0.778,2,-5.618,1,0.0966,0.00313,0.00146,0.72,199.901,4,0
0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.582,121.958,4,0
0.562,0.758,0,-4.012,1,0.0524,0.0318,0,0.321,137.152,4,0
0.602,0.849,5,-4.141,1,0.299,0.105,0,0.319,89.716,4,0
0.542,0.988,11,-2.535,1,0.177,6.63e-06,0.0184,0.219,127.971,4,0
0.558,0.561,9,-5.003,1,0.0376,0.0923,0.000231,0.126,122.936,4,0
0.884,0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.313,144.973,4,0
0.635,0.815,11,-4.303,0,0.0351,0.185,0.000125,0.522,99.979,4,0
0.605,0.831,1,-6.743,0,0.1,0.00968,0.0612,0.448,126.01,4,0
0.349,0.868,8,-4.258,0,0.0519,8.23e-05,0,0.151,174.163,4,0
0.616,0.75,2,-4.629,1,0.0594,0.172,0,0.434,128.051,4,0
0.477,0.83,11,-7.069,0,0.0809,0.0192,1.89e-06,0.188,143.93,4,0
0.473,0.924,7,-2.864,0,0.173,0.0114,0,0.654,126.901,4,0
0.552,0.724,0,-3.698,1,0.0271,0.169,0,0.774,80.516,4,0
0.497,0.978,11,-4.356,0,0.072,0.000367,0,0.69,92.022,4,0
0.556,0.736,7,-7.78,1,0.285,0.188,1.74e-06,0.396,98.228,3,0
0.921,0.373,6,-11.513,1,0.328,0.212,0,0.179,125.981,4,0
0.611,0.543,1,-5.288,0,0.0672,0.329,0,0.561,174.862,4,0
0.509,0.752,0,-5.457,1,0.0468,0.000193,0.948,0.304,150.136,4,0
0.58,0.896,11,-5.584,0,0.238,0.00907,4.49e-05,0.421,89.281,4,0
0.938,0.638,8,-4.696,1,0.188,0.0171,0,0.313,97.07,4,0
0.878,0.723,10,-6.66,0,0.0598,0.145,0,0.534,119.038,4,0
0.48,0.98,1,-3.676,0,0.102,0.000111,0.000345,0.0378,129.949,4,0
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.562,135.128,4,0
0.376,0.966,7,-3.848,1,0.0664,1.2e-05,0.00362,0.174,84.995,4,0
0.607,0.717,5,-5.771,1,0.0634,0.0067,0.00132,0.376,125.956,4,0
0.636,0.884,7,-4.743,1,0.0584,0.0142,0,0.446,109.16,4,0
0.609,0.934,10,-2.161,0,0.0967,0.000231,0.00214,0.307,174.009,4,0
0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.477,151.99,4,0
0.651,0.7,7,-11.647,0,0.0385,0.0133,2.8e-05,0.183,123.961,4,0
0.794,0.871,11,-6.797,0,0.0632,0.1,0,0.729,89.997,4,0
0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.842,174.923,4,0
0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.603,159.145,4,0
0.766,0.525,1,-10.217,1,0.192,0.182,3.56e-06,0.324,137.077,4,0
0.791,0.429,8,-5.604,1,0.0775,0.0027,0,0.0951,151.995,4,0
0.25,0.972,0,-5.233,1,0.252,1.63e-05,0.569,0.059,117.308,5,0
0.352,0.862,7,-7.07,0,0.458,0.00559,0,0.715,165.585,5,0
0.709,0.589,8,-7.776,0,0.0433,0.0507,0,0.58,133.922,3,0
0.776,0.762,0,-4.356,1,0.216,0.193,0,0.678,120.039,4,0
0.584,0.767,0,-5.792,1,0.0394,1.66e-05,0.29,0.166,126.984,4,0
0.537,0.906,8,-1.167,0,0.0651,0.133,0.0187,0.504,173.898,4,0
0.756,0.857,2,-4.185,1,0.336,0.0452,0,0.688,140.016,4,0
0.483,0.847,6,-5.042,1,0.349,0.0373,0,0.67,104.919,4,0
0.88,0.775,7,-5.133,1,0.0952,0.113,0.00264,0.284,96.507,4,0
0.642,0.676,8,-4.771,0,0.0343,0.00389,0,0.257,117.031,4,0
0.667,0.937,1,-4.132,1,0.267,0.00416,0.00147,0.198,104.926,4,0
0.683,0.817,8,-5.531,0,0.215,0.064,3.35e-05,0.241,125.977,4,0
0.746,0.557,1,-6.722,1,0.0542,0.103,0.0036,0.324,111.961,4,0
0.674,0.649,1,-8.433,0,0.199,0.191,0,0.48,153.069,4,0
0.239,0.697,4,-12.747,1,0.0617,0.0209,0.839,0.187,96.022,3,0
0.586,0.93,5,-4.085,0,0.0396,0.00199,2.09e-05,0.212,123.985,4,0
0.613,0.725,11,-5.002,0,0.0479,0.00901,0,0.405,126.02,4,0
0.463,0.675,10,-11.804,0,0.463,0.113,0,0.584,92.056,4,0
0.811,0.79,2,-4.015,1,0.161,0.0299,0,0.6,110.014,4,0
0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-06,0.556,151.551,4,0
0.666,0.814,0,-5.536,1,0.0736,0.0333,7.02e-06,0.478,99.913,4,0
0.72,0.876,6,-1.166,1,0.0776,0.241,0.000101,0.694,141.997,4,0
0.659,0.757,7,-4.802,0,0.03,0.0111,0.696,0.475,139.949,4,0
0.634,0.927,1,-3.282,1,0.136,0.048,0.687,0.35,128.016,4,0
0.727,0.75,8,-3.369,1,0.106,0.0478,0,0.299,128.035,4,0
0.712,0.829,1,-4.707,0,0.141,0.0149,0,0.593,173.953,4,0
0.754,0.908,8,-3.346,1,0.0648,0.00338,0,0.695,124.999,4,0
0.672,0.634,9,-8.747,0,0.138,0.121,0,0.581,140.0,4,0
0.565,0.892,3,-5.221,0,0.0672,0.144,0.801,0.0764,139.957,4,0
0.354,0.943,5,-3.633,1,0.288,0.000113,0.0187,0.367,94.416,4,0
0.72,0.748,10,-5.522,0,0.393,0.0235,0,0.246,145.22,4,0
0.843,0.359,0,-7.417,1,0.461,0.069,0,0.156,81.987,4,0
0.959,0.598,8,-5.534,1,0.0713,0.0358,0,0.408,127.029,4,0
0.686,0.771,10,-5.579,0,0.397,0.177,0,0.771,140.036,4,0
0.903,0.662,1,-4.242,1,0.286,0.0823,0,0.684,101.975,4,0
0.673,0.729,1,-4.538,0,0.0709,0.239,0,0.574,145.901,4,0
0.795,0.876,11,-7.162,1,0.0945,0.166,1.13e-05,0.592,123.975,4,0
0.684,0.846,0,-3.897,1,0.0882,0.00327,0.705,0.144,172.032,4,0
0.627,0.856,0,-6.137,1,0.0325,0.00122,0,0.909,95.999,4,0
0.222,0.953,1,-3.368,1,0.156,1.91e-06,0.767,0.288,149.913,3,0
0.911,0.529,9,-7.996,0,0.328,0.201,0,0.76,105.067,4,0
0.613,0.879,6,-4.649,1,0.0729,0.00908,1.66e-06,0.497,76.966,4,0
0.604,0.809,1,-5.178,0,0.476,0.371,0,0.275,173.739,5,0
0.707,0.805,2,-4.447,1,0.191,0.0124,0.000253,0.547,105.012,4,0
0.552,0.969,7,-3.013,1,0.0669,3.15e-05,0.01,0.486,100.059,4,0
0.739,0.869,1,-4.362,1,0.0786,0.00255,0.000108,0.532,127.965,4,0
0.74,0.802,2,-3.967,1,0.0531,0.0112,0.000385,0.502,123.987,4,0
0.768,0.558,0,-9.257,1,0.0922,0.382,0.000366,0.418,100.006,4,0
0.666,0.915,11,-4.801,1,0.0667,0.0183,0,0.509,178.692,4,0
0.74,0.893,0,-2.779,1,0.25,0.142,0,0.65,120.092,4,0
0.576,0.88,8,-2.01,0,0.126,0.0208,8.99e-05,0.514,87.969,4,0
0.9,0.649,2,-6.365,1,0.197,0.00378,2.06e-06,0.658,93.99,4,0
0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.545,77.217,4,0
0.79,0.793,7,-4.138,1,0.2,0.238,2.14e-06,0.584,85.006,4,0
0.571,0.94,1,-3.638,1,0.092,0.0115,0.0128,0.537,149.924,4,0
0.632,0.906,6,-1.466,0,0.0494,0.321,0,0.755,129.999,4,0
0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.924,90.009,4,0
0.786,0.853,8,-2.687,1,0.0816,0.0688,0,0.45,125.034,4,0
0.61,0.945,7,-3.222,1,0.0467,0.0836,0.0101,0.268,128.035,4,0
0.769,0.817,0,-4.092,0,0.0339,0.0268,9.95e-05,0.866,139.979,4,0
0.617,0.629,1,-6.046,0,0.177,0.207,5.03e-06,0.27,113.052,4,0
0.875,0.929,5,-2.608,0,0.188,0.0139,0.00416,0.509,126.013,4,0
0.91,0.444,1,-8.126,0,0.344,0.022,0,0.53,149.953,4,0
0.405,0.994,4,-3.932,0,0.259,1.05e-05,0.000986,0.289,197.952,4,0
0.774,0.837,6,-2.066,0,0.213,0.0404,0,0.457,97.043,4,0
0.81,0.353,6,-9.931,0,0.31,0.588,0,0.0727,88.031,4,0
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.661,95.01,4,0
0.649,0.822,1,-5.8,1,0.0398,0.00258,3.83e-05,0.201,140.026,4,0
0.576,0.831,7,-6.208,0,0.055,0.00137,0.000157,0.227,124.932,4,0
0.625,0.9,0,-3.351,1,0.055,0.129,0,0.606,80.007,4,0
0.72,0.814,7,-4.533,1,0.0488,0.0208,0.00298,0.503,91.99,4,0
0.874,0.492,9,-7.399,0,0.0604,0.299,0,0.587,127.067,4,0
0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.799,78.027,4,0
0.829,0.817,0,-4.956,1,0.306,0.102,0,0.74,110.028,4,0
0.842,0.808,11,-3.243,0,0.0491,0.206,0,0.705,145.03,4,0
0.667,0.723,5,-4.31,0,0.27,0.0455,0.000179,0.251,148.057,4,0
0.781,0.487,8,-8.823,1,0.589,0.0335,0,0.344,95.879,4,0
0.728,0.673,5,-5.766,1,0.0318,0.0964,6.94e-06,0.489,127.995,4,0
0.618,0.928,0,-5.19,1,0.211,0.0154,3.95e-06,0.37,140.031,4,0
0.698,0.945,1,-3.851,0,0.0627,0.00395,0.37,0.436,124.002,4,0
0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.152,95.032,4,0
0.592,0.858,9,-3.871,1,0.27,0.382,0,0.531,84.366,4,0
0.836,0.703,0,-4.731,1,0.106,0.031,0,0.211,144.959,4,0
0.703,0.614,6,-6.832,0,0.113,0.434,0,0.453,150.047,4,0
0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.58,131.974,4,0
0.629,0.745,6,-2.936,1,0.0649,0.147,0,0.496,99.995,4,0
0.59,0.815,3,-4.705,0,0.0362,0.219,0,0.626,127.93,4,0
0.309,0.919,2,-3.131,1,0.0609,0.00039,0.000225,0.322,103.891,4,0
0.77,0.691,6,-5.448,0,0.111,0.122,0,0.292,140.052,4,0
0.528,0.976,2,-2.188,1,0.0803,0.000108,0,0.511,100.082,4,0
0.828,0.689,5,-7.97,1,0.0699,0.32,0.0118,0.176,100.042,4,0
0.715,0.832,0,-4.08,1,0.0502,0.0324,0,0.66,91.006,4,0
0.764,0.819,2,-4.104,0,0.114,0.127,0,0.603,81.975,4,0
0.356,0.96,4,-3.487,1,0.104,0.0142,0,0.0857,125.921,4,0
0.794,0.608,4,-6.822,0,0.0437,0.115,0,0.316,138.042,4,0
0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.661,88.785,4,0
0.714,0.852,9,-2.76,0,0.274,0.0154,0,0.565,133.989,4,0
0.444,0.904,1,-4.374,1,0.0558,0.000404,0,0.624,149.026,4,0
0.715,0.902,11,-7.083,0,0.422,0.276,0,0.365,99.971,4,0
0.427,0.844,3,-4.597,0,0.427,0.578,0,0.716,85.346,4,0
0.682,0.552,7,-10.125,1,0.3,0.00617,0,0.39,123.99,4,0
0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.53,93.941,4,0
0.76,0.575,6,-4.06,1,0.0444,0.282,0.000383,0.314,131.983,4,0
0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.216,82.034,4,0
0.926,0.517,9,-6.794,1,0.184,0.00218,0,0.284,132.07,4,0
